레코드 수,고객 세그먼트,고객명,고객번호,고유 ID,국가,매출,배송 방법,배송 일자,수량,수익,시군구,시도,제품 대분류,제품 중분류,제품 코드,제품명,주문 번호,주문 일자,지역,할인율
1,기업 고객,차정혁,AH-10075,10165,대한민국,52509.6,표준 배송,2015. 10. 13.,4,14688,동구,부산광역시,사무용품,라벨,OFF-LA-10001187,"Smead Color Coded Labels, Alphabetical",IN-2012-82708,2015. 10. 8.,영남,0
1,기업 고객,김예성,TH-21115,8171,대한민국,185619.6,표준 배송,2017. 1. 22.,4,51469.2,부산진구,부산광역시,사무용품,바인더,OFF-BI-10000328,"Acco Binding Machine, Clear",IN-2014-55891,2017. 1. 17.,영남,0.1
1,기업 고객,이수혜,PB-19210,8876,대한민국,43684.56,표준 배송,2018. 7. 15.,4,12594.96,연제구,부산광역시,사무용품,바인더,OFF-BI-10002424,"Avery Binder, Economy",IN-2015-57529,2018. 7. 9.,영남,0.17
1,기업 고객,이수혜,PB-19210,6368,대한민국,91015.416,표준 배송,2015. 5. 18.,4,-46439.784,연제구,부산광역시,사무용품,봉투,OFF-EN-10004744,"GlobeWeis Mailers, with clear poly window",ID-2012-39721,2015. 5. 13.,영남,0.47
1,기업 고객,서수빈,SS-20140,4937,대한민국,154224,표준 배송,2016. 12. 21.,4,47736,금정구,부산광역시,사무용품,일반 사무용품,OFF-SU-10002732,"Acme Box Cutter, High Speed",ID-2013-66055,2016. 12. 17.,영남,0
1,기업 고객,차보민,RS-19765,7167,대한민국,198410.4,표준 배송,2018. 4. 8.,4,23745.6,부산진구,부산광역시,사무용품,일반 사무용품,OFF-SU-10002388,"Elite Shears, Easy Grip",IN-2015-52958,2018. 4. 4.,영남,0
1,기업 고객,전두환,AC-10615,10450,대한민국,94492.8,표준 배송,2016. 12. 15.,4,16891.2,사상구,부산광역시,사무용품,일반 사무용품,OFF-SU-10003671,"Fiskars Scissors, High Speed",IN-2013-86936,2016. 12. 11.,영남,0
1,기업 고객,성혜원,GZ-14545,5431,대한민국,49131.36,표준 배송,2015. 9. 29.,4,17919.36,강서구,부산광역시,사무용품,종이,OFF-PA-10000030,"Eaton Parchment Paper, Recycled",IN-2012-50305,2015. 9. 24.,영남,0.1
1,기업 고객,민희준,MM-18280,5241,대한민국,728708.4,표준 배송,2015. 12. 2.,4,283294.8,울주군,울산광역시,사무용품,수납용품,OFF-ST-10001755,"Smead Lockers, Single Width",ID-2012-67301,2015. 11. 26.,영남,0.1
1,기업 고객,백보정,TH-21235,5703,대한민국,105631.2,표준 배송,2018. 5. 23.,4,-40147.2,동구,울산광역시,사무용품,필기구,OFF-AR-10001232,"Sanford Canvas, Fluorescent",ID-2015-21031,2018. 5. 19.,영남,0.5
1,기업 고객,노혜미,EA-14035,1111,대한민국,137241,표준 배송,2017. 6. 4.,5,52020,양산시,경상남도,사무용품,일반 사무용품,OFF-SU-10001731,"Acme Letter Opener, Serrated",IN-2014-19484,2017. 5. 31.,영남,0
1,기업 고객,최중민,RW-19630,6979,대한민국,107712,표준 배송,2016. 5. 16.,5,53856,함안군,경상남도,사무용품,종이,OFF-PA-10000344,"SanDisk Memo Slips, 8.5 x 11",IN-2013-46259,2016. 5. 12.,영남,0
1,기업 고객,손소진,MF-18250,2904,대한민국,33966,표준 배송,2016. 12. 21.,5,10404,김천시,경상북도,사무용품,라벨,OFF-LA-10000732,"Novimex Round Labels, 5000 Label Set",IN-2013-16845,2016. 12. 16.,영남,0
1,기업 고객,최주린,YS-21880,9064,대한민국,68850,표준 배송,2017. 5. 31.,5,33660,구미시,경상북도,사무용품,바인더,OFF-BI-10001904,"Cardinal Binder Covers, Durable",IN-2014-18357,2017. 5. 25.,영남,0
1,기업 고객,손소진,MF-18250,1606,대한민국,53208.81,표준 배송,2015. 9. 13.,5,-9674.19,김천시,경상북도,사무용품,바인더,OFF-BI-10002335,"Avery Binder Covers, Durable",IN-2012-69443,2015. 9. 9.,영남,0.17
1,기업 고객,손소진,MF-18250,6169,대한민국,99450,표준 배송,2016. 8. 26.,5,18819,김천시,경상북도,사무용품,봉투,OFF-EN-10003231,"Jiffy Business Envelopes, Set of 50",IN-2013-44390,2016. 8. 22.,영남,0
1,기업 고객,신혜은,NG-18355,2700,대한민국,206856,표준 배송,2017. 8. 20.,5,68238,포항시,경상북도,사무용품,봉투,OFF-EN-10004849,"Cameo Mailers, Security-Tint",IN-2014-14437,2017. 8. 13.,영남,0
1,기업 고객,류정미,MH-17440,7608,대한민국,267903,표준 배송,2015. 5. 23.,5,32130,울진군,경상북도,사무용품,종이,OFF-PA-10002047,"Green Bar Cards & Envelopes, 8.5 x 11",IN-2012-62499,2015. 5. 19.,영남,0
1,기업 고객,현은영,SC-20695,2423,대한민국,85221,표준 배송,2017. 5. 13.,5,27999,상주시,경상북도,사무용품,파스너,OFF-FA-10004447,"Advantus Rubber Bands, Metal",IN-2014-79390,2017. 5. 8.,영남,0
1,기업 고객,현은영,SC-20695,2425,대한민국,69309,표준 배송,2017. 5. 13.,5,12393,상주시,경상북도,사무용품,파스너,OFF-FA-10003838,"Stockwell Rubber Bands, Assorted Sizes",IN-2014-79390,2017. 5. 8.,영남,0
1,기업 고객,류동엽,MF-17665,6332,대한민국,38421.36,표준 배송,2015. 3. 30.,5,4149.36,안동시,경상북도,사무용품,필기구,OFF-AR-10004138,"Stanley Pens, Easy-Erase",ID-2012-49031,2015. 3. 26.,영남,0.27
1,기업 고객,한수혜,FH-14365,1582,대한민국,1299849.75,표준 배송,2018. 9. 3.,5,321108.75,수성구,대구광역시,사무용품,가전,OFF-AP-10001305,"Breville Microwave, White",ID-2015-16474,2018. 8. 29.,영남,0.15
1,기업 고객,손수혁,JG-15310,6864,대한민국,31212,표준 배송,2018. 6. 19.,5,13005,달성군,대구광역시,사무용품,바인더,OFF-BI-10003397,"Acco Hole Reinforcements, Clear",IN-2015-64074,2018. 6. 15.,영남,0
1,기업 고객,장주연,RP-19270,2082,대한민국,44676,표준 배송,2015. 4. 6.,5,-13464,남구,대구광역시,사무용품,수납용품,OFF-ST-10004857,"Smead Folders, Single Width",ID-2012-77192,2015. 4. 2.,영남,0.5
1,기업 고객,정찬경,JM-15655,1568,대한민국,139383,표준 배송,2017. 8. 6.,5,54315,달서구,대구광역시,사무용품,일반 사무용품,OFF-SU-10003629,"Fiskars Letter Opener, High Speed",IN-2014-17139,2017. 8. 1.,영남,0
1,기업 고객,장주연,RP-19270,1434,대한민국,152984.7,표준 배송,2017. 11. 8.,5,8246.700000000,남구,대구광역시,사무용품,필기구,OFF-AR-10001208,"Binney & Smith Canvas, Water Color",IN-2014-31083,2017. 11. 2.,영남,0.45
1,기업 고객,정진민,SV-20815,2233,대한민국,150399,표준 배송,2015. 8. 24.,5,64566,연제구,부산광역시,사무용품,바인더,OFF-BI-10002243,"Wilson Jones 3-Hole Punch, Durable",IN-2012-28451,2015. 8. 20.,영남,0
1,기업 고객,김예성,TH-21115,4927,대한민국,235773,표준 배송,2015. 4. 11.,5,87210,부산진구,부산광역시,사무용품,봉투,OFF-EN-10003498,"Cameo Interoffice Envelope, Recycled",IN-2012-55037,2015. 4. 6.,영남,0
1,기업 고객,이수혜,PB-19210,6370,대한민국,54573.57,표준 배송,2015. 5. 18.,5,-47.430000000,연제구,부산광역시,사무용품,봉투,OFF-EN-10002806,"GlobeWeis Peel and Seal, Recycled",ID-2012-39721,2015. 5. 13.,영남,0.47
1,기업 고객,성혜원,GZ-14545,6420,대한민국,684063,표준 배송,2017. 4. 11.,5,328338,강서구,부산광역시,사무용품,수납용품,OFF-ST-10002085,"Tenex File Cart, Industrial",IN-2014-27639,2017. 4. 5.,영남,0
1,기업 고객,차정혁,AH-10075,8097,대한민국,654840,표준 배송,2018. 12. 4.,5,183294,동구,부산광역시,사무용품,수납용품,OFF-ST-10003953,"Smead File Cart, Industrial",IN-2015-10020,2018. 11. 30.,영남,0
1,기업 고객,차범재,BG-11695,4964,대한민국,67320,표준 배송,2016. 5. 6.,5,22185,사하구,부산광역시,사무용품,일반 사무용품,OFF-SU-10002161,"Elite Ruler, Steel",IN-2013-33470,2016. 5. 1.,영남,0
1,기업 고객,성혜원,GZ-14545,5432,대한민국,52050.6,표준 배송,2015. 9. 29.,5,-3029.4,강서구,부산광역시,사무용품,파스너,OFF-FA-10004027,"OIC Staples, Bulk Pack",IN-2012-50305,2015. 9. 24.,영남,0.1
1,기업 고객,서주철,KH-16330,3804,대한민국,654840,표준 배송,2017. 7. 14.,5,183294,북구,울산광역시,사무용품,수납용품,OFF-ST-10003953,"Smead File Cart, Industrial",IN-2014-64452,2017. 7. 9.,영남,0
1,기업 고객,민효신,SG-20890,9429,대한민국,119952,표준 배송,2017. 8. 11.,5,-83997,중구,울산광역시,사무용품,수납용품,OFF-ST-10003411,"Eldon Trays, Wire Frame",ID-2014-37208,2017. 8. 6.,영남,0.5
1,기업 고객,한민철,KN-16390,4181,대한민국,111012.21,표준 배송,2015. 11. 2.,5,-14753.79,남구,울산광역시,사무용품,일반 사무용품,OFF-SU-10003473,"Elite Trimmer, Steel",ID-2012-23593,2015. 10. 27.,영남,0.47
1,기업 고객,이동인,BN-11470,8057,대한민국,70860.42,표준 배송,2016. 4. 8.,5,-4415.58,남구,울산광역시,사무용품,파스너,OFF-FA-10002617,"Advantus Clamps, Assorted Sizes",ID-2013-70752,2016. 4. 2.,영남,0.17
1,기업 고객,손예준,MZ-17515,5267,대한민국,59155.92,표준 배송,2017. 12. 18.,6,20232.72,합천군,경상남도,사무용품,수납용품,OFF-ST-10002714,"Eldon Box, Industrial",IN-2014-53049,2017. 12. 12.,영남,0.1
1,기업 고객,손예준,MZ-17515,5268,대한민국,699295.68,표준 배송,2017. 12. 18.,6,131971.68,합천군,경상남도,사무용품,수납용품,OFF-ST-10000362,"Eldon File Cart, Blue",IN-2014-53049,2017. 12. 12.,영남,0.1
1,기업 고객,최이슬,KN-16450,3362,대한민국,295779.6,표준 배송,2016. 7. 5.,6,-26438.4,사천시,경상남도,사무용품,필기구,OFF-AR-10004749,"BIC Canvas, Blue",ID-2013-39749,2016. 6. 29.,영남,0.1
1,기업 고객,손소진,MF-18250,8865,대한민국,296881.2,표준 배송,2018. 6. 9.,6,53427.6,김천시,경상북도,사무용품,수납용품,OFF-ST-10003159,"Smead Trays, Single Width",IN-2015-22277,2018. 6. 4.,영남,0
1,기업 고객,이윤수,BS-11380,8830,대한민국,82298.7,표준 배송,2018. 7. 29.,6,-46404.9,영주시,경상북도,사무용품,수납용품,OFF-ST-10003121,"Rogers Box, Industrial",ID-2015-56220,2018. 7. 23.,영남,0.45
1,기업 고객,현은영,SC-20695,2589,대한민국,81702,표준 배송,2018. 10. 7.,6,-1652.400000000,상주시,경상북도,사무용품,일반 사무용품,OFF-SU-10001731,"Elite Letter Opener, High Speed",ID-2015-70164,2018. 10. 3.,영남,0.5
1,기업 고객,류동엽,MF-17665,10846,대한민국,53317.44,표준 배송,2018. 5. 11.,6,-21407.76,안동시,경상북도,사무용품,파스너,OFF-FA-10003727,"OIC Rubber Bands, Assorted Sizes",ID-2015-83198,2018. 5. 4.,영남,0.4
1,기업 고객,최경구,JS-15595,9332,대한민국,2878152.156,표준 배송,2016. 1. 7.,6,346675.356,남구,대구광역시,사무용품,가전,OFF-AP-10004964,"Hoover Stove, White",ID-2013-39903,2016. 1. 3.,영남,0.17
1,기업 고객,한수혜,FH-14365,10650,대한민국,207651.6,표준 배송,2015. 6. 5.,6,47736,수성구,대구광역시,사무용품,종이,OFF-PA-10001142,"Green Bar Note Cards, Multicolor",IN-2012-86642,2015. 5. 31.,영남,0
1,기업 고객,손찬우,DJ-13420,9565,대한민국,163789.56,표준 배송,2017. 9. 18.,6,-125196.84,서구,대구광역시,사무용품,필기구,OFF-AR-10000097,"BIC Sketch Pad, Blue",ID-2014-44607,2017. 9. 14.,영남,0.45
1,기업 고객,전두환,AC-10615,1999,대한민국,76744.8,표준 배송,2018. 12. 25.,6,12117.6,사상구,부산광역시,사무용품,봉투,OFF-EN-10002007,"Kraft Clasp Envelope, with clear poly window",IN-2015-48534,2018. 12. 19.,영남,0
1,기업 고객,전두환,AC-10615,10451,대한민국,181580.4,표준 배송,2016. 12. 15.,6,50673.6,사상구,부산광역시,사무용품,종이,OFF-PA-10004054,"Green Bar Computer Printout Paper, Recycled",IN-2013-86936,2016. 12. 11.,영남,0
1,기업 고객,김예성,TH-21115,8170,대한민국,112197.96,표준 배송,2017. 1. 22.,6,4975.56,부산진구,부산광역시,사무용품,종이,OFF-PA-10003020,"Xerox Message Books, Premium",IN-2014-55891,2017. 1. 17.,영남,0.1
1,기업 고객,성혜원,GZ-14545,10733,대한민국,110931.12,표준 배송,2017. 7. 31.,6,7380.720000000,강서구,부산광역시,사무용품,필기구,OFF-AR-10004748,"Boston Pencil Sharpener, Easy-Erase",ID-2014-86915,2017. 7. 26.,영남,0.4
1,기업 고객,이동인,BN-11470,4128,대한민국,3485829.6,표준 배송,2018. 7. 8.,6,871365.6,남구,울산광역시,사무용품,가전,OFF-AP-10002793,"KitchenAid Stove, Black",IN-2015-41786,2018. 7. 4.,영남,0
1,기업 고객,강택수,EH-13765,9413,대한민국,80233.2,표준 배송,2017. 8. 11.,6,15973.2,북구,울산광역시,사무용품,바인더,OFF-BI-10000777,"Ibico Binder Covers, Clear",IN-2014-17566,2017. 8. 5.,영남,0
1,기업 고객,서주철,KH-16330,2879,대한민국,69426.504,표준 배송,2016. 8. 9.,6,1861.704,북구,울산광역시,사무용품,필기구,OFF-AR-10001329,"BIC Pens, Fluorescent",IN-2013-30943,2016. 8. 4.,영남,0.27
1,기업 고객,손예준,MZ-17515,2792,대한민국,114320.682,표준 배송,2017. 8. 31.,7,-49756.518,합천군,경상남도,사무용품,일반 사무용품,OFF-SU-10004919,"Acme Letter Opener, High Speed",ID-2014-19309,2017. 8. 24.,영남,0.47
1,기업 고객,현유희,JW-15220,7409,대한민국,119523.6,표준 배송,2018. 7. 2.,7,14137.2,의령군,경상남도,사무용품,파스너,OFF-FA-10002617,"Advantus Clamps, Assorted Sizes",IN-2015-22907,2018. 6. 26.,영남,0
1,기업 고객,손예준,MZ-17515,1219,대한민국,93819.6,표준 배송,2017. 5. 23.,7,41126.4,합천군,경상남도,사무용품,파스너,OFF-FA-10000263,"Stockwell Thumb Tacks, Bulk Pack",IN-2014-34457,2017. 5. 17.,영남,0
1,기업 고객,류정미,MH-17440,7632,대한민국,48195,표준 배송,2018. 11. 30.,7,13494.6,울진군,경상북도,사무용품,라벨,OFF-LA-10002596,"Harbour Creations Round Labels, Laser Printer Compatible",IN-2015-32406,2018. 11. 26.,영남,0
1,기업 고객,남아람,KC-16675,8309,대한민국,51202.368,표준 배송,2016. 4. 21.,7,2364.768,의성군,경상북도,사무용품,라벨,OFF-LA-10001312,"Hon File Folder Labels, Laser Printer Compatible",IN-2013-40183,2016. 4. 14.,영남,0.17
1,기업 고객,나정진,RA-19885,7245,대한민국,91249.2,표준 배송,2018. 2. 4.,7,0,경산시,경상북도,사무용품,바인더,OFF-BI-10003142,"Acco Binder Covers, Clear",IN-2015-27303,2018. 1. 31.,영남,0
1,기업 고객,고준휘,DL-13495,9244,대한민국,825291.18,표준 배송,2016. 6. 6.,7,293432.58,울진군,경상북도,사무용품,수납용품,OFF-ST-10001567,"Smead File Cart, Single Width",IN-2013-28486,2016. 5. 31.,영남,0.1
1,기업 고객,류동엽,MF-17665,6333,대한민국,72770.166,표준 배송,2015. 3. 30.,7,-52322.634,안동시,경상북도,사무용품,파스너,OFF-FA-10003318,"Stockwell Clamps, Bulk Pack",ID-2012-49031,2015. 3. 26.,영남,0.47
1,기업 고객,최경구,JS-15595,9330,대한민국,1254280.23,표준 배송,2016. 1. 7.,7,407976.03,남구,대구광역시,사무용품,수납용품,OFF-ST-10002395,"Rogers Lockers, Single Width",ID-2013-39903,2016. 1. 3.,영남,0.17
1,기업 고객,손수혁,JG-15310,2056,대한민국,1175698.818,표준 배송,2018. 5. 14.,7,354027.618,달성군,대구광역시,사무용품,수납용품,OFF-ST-10004768,"Eldon Lockers, Industrial",IN-2015-28717,2018. 5. 10.,영남,0.17
1,기업 고객,서수빈,SS-20140,7992,대한민국,443608.2,표준 배송,2018. 10. 8.,7,186139.8,금정구,부산광역시,사무용품,수납용품,OFF-ST-10004350,"Rogers Shelving, Blue",IN-2015-68309,2018. 10. 2.,영남,0
1,기업 고객,전두환,AC-10615,2778,대한민국,76897.8,표준 배송,2018. 3. 9.,7,21420,사상구,부산광역시,사무용품,수납용품,OFF-ST-10000268,"Smead Box, Blue",IN-2015-71928,2018. 3. 4.,영남,0
1,기업 고객,이수혜,PB-19210,3262,대한민국,58919.994,표준 배송,2017. 8. 28.,7,-13479.606,연제구,부산광역시,사무용품,수납용품,OFF-ST-10002505,"Tenex Box, Wire Frame",IN-2014-57865,2017. 8. 22.,영남,0.47
1,기업 고객,민희준,MM-18280,5240,대한민국,49930.02,표준 배송,2015. 12. 2.,7,6019.02,울주군,울산광역시,사무용품,라벨,OFF-LA-10003644,"Novimex Removable Labels, Adjustable",ID-2012-67301,2015. 11. 26.,영남,0.1
1,기업 고객,민효신,SG-20890,5895,대한민국,43761.06,표준 배송,2018. 2. 6.,7,17414.46,중구,울산광역시,사무용품,바인더,OFF-BI-10003475,"Wilson Jones Index Tab, Recycled",ID-2015-23201,2018. 2. 1.,영남,0.1
1,기업 고객,송소율,CA-11965,7427,대한민국,313588.8,표준 배송,2015. 2. 15.,7,71971.2,울주군,울산광역시,사무용품,일반 사무용품,OFF-SU-10001407,"Fiskars Trimmer, Easy Grip",ID-2012-64599,2015. 2. 10.,영남,0
1,기업 고객,김병철,TB-21175,2913,대한민국,118174.14,표준 배송,2018. 5. 10.,7,2506.14,울주군,울산광역시,사무용품,종이,OFF-PA-10004380,"SanDisk Memo Slips, Multicolor",IN-2015-19169,2018. 5. 6.,영남,0.1
1,기업 고객,최경구,JS-15595,3013,대한민국,170613.36,표준 배송,2017. 11. 27.,8,-51665.04,남구,대구광역시,사무용품,일반 사무용품,OFF-SU-10002742,"Stiletto Trimmer, Serrated",ID-2014-52006,2017. 11. 21.,영남,0.47
1,기업 고객,현주석,AJ-10795,2817,대한민국,221054.4,표준 배송,2018. 1. 11.,8,110404.8,수성구,대구광역시,사무용품,필기구,OFF-AR-10004219,"Sanford Pencil Sharpener, Easy-Erase",IN-2015-38006,2018. 1. 4.,영남,0
1,기업 고객,차보민,RS-19765,9525,대한민국,232560,표준 배송,2015. 12. 8.,8,93024,부산진구,부산광역시,사무용품,종이,OFF-PA-10003115,"Enermax Note Cards, Premium",IN-2012-79971,2015. 12. 3.,영남,0
1,기업 고객,차정혁,AH-10075,10167,대한민국,154713.6,표준 배송,2015. 10. 13.,8,9057.6,동구,부산광역시,사무용품,파스너,OFF-FA-10001152,"Stockwell Clamps, Metal",IN-2012-82708,2015. 10. 8.,영남,0
1,기업 고객,서주철,KH-16330,2881,대한민국,3571771.536,표준 배송,2016. 8. 9.,8,215073.936,북구,울산광역시,사무용품,가전,OFF-AP-10002312,"KitchenAid Refrigerator, Black",IN-2013-30943,2016. 8. 4.,영남,0.17
1,기업 고객,손소진,MF-18250,2902,대한민국,457164,표준 배송,2016. 12. 21.,9,41034.6,김천시,경상북도,사무용품,종이,OFF-PA-10001258,"Green Bar Cards & Envelopes, Multicolor",IN-2013-16845,2016. 12. 16.,영남,0
1,기업 고객,고준휘,DL-13495,7139,대한민국,181488.6,표준 배송,2015. 8. 5.,9,77938.2,울진군,경상북도,사무용품,필기구,OFF-AR-10003962,"Binney & Smith Highlighters, Water Color",IN-2012-66678,2015. 7. 31.,영남,0
1,기업 고객,손찬우,DJ-13420,4215,대한민국,2360109.15,표준 배송,2015. 3. 26.,9,852844.95,서구,대구광역시,사무용품,가전,OFF-AP-10001503,"KitchenAid Microwave, Black",IN-2012-46070,2015. 3. 22.,영남,0.17
1,기업 고객,정찬경,JM-15655,8506,대한민국,132577.56,표준 배송,2018. 5. 5.,9,47754.36,달서구,대구광역시,사무용품,종이,OFF-PA-10003499,"Xerox Parchment Paper, 8.5 x 11",IN-2015-63850,2018. 4. 29.,영남,0.17
1,기업 고객,정진민,SV-20815,6152,대한민국,1816813.8,표준 배송,2018. 9. 15.,9,36077.4,연제구,부산광역시,사무용품,수납용품,OFF-ST-10004830,"Eldon Lockers, Blue",IN-2015-79229,2018. 9. 11.,영남,0
1,기업 고객,전두환,AC-10615,9486,대한민국,208998,표준 배송,2017. 5. 14.,10,87516,사상구,부산광역시,사무용품,종이,OFF-PA-10001006,"Eaton Message Books, Recycled",IN-2014-71774,2017. 5. 9.,영남,0
1,기업 고객,김예성,TH-21115,4924,대한민국,129591,표준 배송,2015. 4. 11.,11,40055.4,부산진구,부산광역시,사무용품,바인더,OFF-BI-10000871,"Wilson Jones Binder Covers, Recycled",IN-2012-55037,2015. 4. 6.,영남,0
1,기업 고객,김설희,ON-18715,9723,대한민국,4987.8,표준 배송,2018. 9. 1.,1,1744.2,서구,대전광역시,사무용품,바인더,OFF-BI-10000698,"Wilson Jones Hole Reinforcements, Recycled",IN-2015-30264,2018. 8. 28.,충청,0
